userId,movieId,rating,movie_idx
27,4993,3.0,4176
609,34450,4.5,1442
285,1193,4.0,1017
572,2011,4.5,1697
589,1307,3.0,1130
598,112552,3.0,7125
304,1625,2.5,1390
287,50872,4.0,7594
306,2710,2.5,2304
253,318,4.5,302
481,1288,3.5,1112
49,4282,3.5,3610
386,1342,3.0,1158
602,3272,5.0,2786
273,1274,4.0,1098
376,1230,3.5,1053
447,3639,4.5,3073
71,260,5.0,245
273,24,3.5,23
553,2567,4.0,2186
104,106696,3.5,6154
176,79185,3.5,7051
61,122920,4.0,8348
386,1235,4.5,1058
394,2,3.0,1
88,143559,5.0,6912
598,520,3.0,495
545,3316,5.0,2820
144,111,4.0,107
56,1479,3.0,1274
159,3996,5.0,3388
231,30812,4.0,9410
181,6,4.5,5
202,54736,5.0,8064
324,2204,3.0,1879
300,2011,2.5,1697
44,50,5.0,48
563,6155,3.0,4942
38,2018,3.0,1704
27,52328,2.5,7774
483,7285,4.5,5707
607,7445,4.5,5794
194,4995,4.0,4178
304,74510,5.0,6428
386,3608,3.0,3049
306,6952,2.5,5454
476,1356,4.0,1172
380,2617,4.0,2228
473,1387,4.5,1200
473,1042,4.5,904
287,2537,1.0,2167
579,5319,3.5,4384
42,432,4.0,411
443,318,4.0,302
120,432,2.0,411
492,1197,4.0,1020
390,1245,5.0,1068
349,733,3.0,657
104,5507,3.5,4532
61,6373,4.0,5084
499,1148,4.0,989
524,6874,4.5,5409
599,1064,1.0,923
297,293,3.5,277
534,2447,2.0,2084
306,6535,1.0,5169
322,17,3.5,16
447,34048,3.0,1104
541,30707,0.5,9397
607,3388,1.5,2863
287,3034,3.0,2589
63,1617,4.0,1382
317,5617,4.5,4615
6,3916,4.0,3315
598,2028,3.5,1714
482,551,4.0,525
427,2657,3.5,2260
607,2550,3.0,2172
589,44665,3.5,6822
27,68237,3.0,2297
57,367,4.0,351
605,33903,4.0,983
356,58559,4.5,8499
473,3462,4.5,2934
605,892,3.5,773
312,2302,1.0,1951
386,4878,4.5,4081
595,86332,3.5,7942
306,51931,5.0,7721
563,102481,4.0,3532
287,1674,4.0,1432
50,5378,1.5,4423
513,2903,2.0,2477
88,5220,2.5,4314
42,1073,5.0,930
291,914,2.0,795
325,5446,4.5,4477
183,174055,4.0,6602
609,1201,5.0,1024
133,454,4.0,433
35,1500,2.0,1289
93,208,2.0,195
406,59315,5.0,8706
329,562,4.5,533
488,2405,3.0,2047
508,6662,3.5,5270
315,5445,3.5,4476
413,3450,4.0,2923
140,2571,3.5,2190
605,4308,4.0,3630
479,527,5.0,501
397,7022,4.0,5516
358,1682,3.0,1440
297,32,4.0,31
17,2420,4.0,2062
413,80549,4.0,7213
201,1429,5.0,1240
291,59315,4.5,8706
321,4306,2.0,3628
311,4437,5.0,3732
56,2987,3.0,2547
74,8360,4.0,6130
335,150,4.0,138
248,70336,3.0,4019
152,586,2.5,549
225,4025,2.0,3415
355,1923,3.5,1611
598,1777,2.5,1513
609,160080,3.0,9190
362,50,4.0,48
473,5377,5.0,4422
602,461,3.0,440
572,3996,0.5,3388
304,88812,3.5,8224
279,6218,3.0,4979
297,3578,3.5,3025
596,1227,4.0,1050
225,2003,3.5,1689
115,160,4.0,148
351,1690,4.5,1448
584,4776,4.0,3997
67,54286,4.0,8029
32,39,5.0,37
423,50,5.0,48
27,2628,4.0,2239
248,58803,3.5,8550
386,48780,4.5,7355
599,750,4.5,669
181,1967,3.0,1654
40,2028,2.0,1714
219,608,5.0,566
10,44,2.0,42
231,46335,2.0,7038
579,1441,3.0,1249
199,2248,3.5,1902
226,58559,4.5,8499
413,175569,4.0,6796
473,8875,4.0,6370
90,2987,4.0,2547
287,6629,3.0,5247
201,3430,3.0,2903
306,2791,2.0,2378
110,111113,4.0,6954
592,339,2.0,323
170,1201,5.0,1024
473,1099,3.5,952
231,4718,3.5,3950
390,3159,4.0,2698
220,4641,4.0,3893
607,2541,3.0,2164
324,4085,3.0,3463
320,19,3.0,18
386,231,2.5,216
590,2763,4.0,2354
609,72142,5.0,5230
559,8368,3.0,6136
95,1296,5.0,1119
224,2791,4.0,2378
245,235,4.0,220
418,5502,4.0,4527
473,7055,4.0,7050
127,898,5.0,779
159,2020,2.0,1706
606,208,3.0,195
379,5093,4.0,4246
281,1961,4.5,1648
56,1673,4.0,1431
102,4254,3.5,3593
231,63436,3.0,9394
231,6942,3.5,5444
451,1101,4.0,954
425,4022,3.5,3412
540,508,5.0,483
198,1287,4.5,1111
231,27904,2.5,9048
598,1647,2.5,1407
197,1210,5.0,1033
473,2289,3.0,1939
598,7340,2.0,5744
516,6373,1.5,5084
265,480,4.0,456
607,2011,2.5,1697
605,2819,4.0,2406
353,33166,4.5,382
218,8983,3.5,6436
609,106782,4.5,6181
345,7387,4.0,5777
130,296,4.0,280
386,593,4.0,555
88,84246,4.5,7667
556,4306,4.5,3628
158,5377,2.0,4422
537,588,5.0,551
116,747,3.0,667
325,139385,5.0,6110
413,5382,2.0,4427
212,49530,4.0,7457
259,6987,3.5,5486
541,4995,4.5,4178
114,2770,3.0,2361
437,508,4.0,483
68,589,4.0,552
41,2497,4.0,2126
239,277,3.0,261
488,838,3.0,734
589,1407,2.5,1219
102,74698,2.0,6483
317,54001,3.0,7999
231,42013,3.0,6500
531,480,4.0,456
327,68157,4.5,2232
609,735,4.5,659
380,1129,3.0,975
379,91500,3.0,8540
324,5445,4.0,4476
380,8784,4.0,6317
598,6860,2.0,5398
602,2024,4.0,1710
550,6365,4.0,5078
345,5147,4.5,4281
324,2596,4.0,2211
161,509,4.0,484
305,149334,3.0,7608
110,96588,4.5,9452
390,5202,4.0,4306
12,47,5.0,45
198,11,4.0,10
293,2736,4.0,2330
379,2498,3.0,2127
473,2797,4.0,2384
56,1129,3.0,975
44,4299,5.0,3623
214,1198,4.0,1021
166,839,1.5,735
139,34334,2.5,1335
386,1254,4.0,1077
65,2763,4.0,2354
152,46578,4.0,7070
63,104,3.0,100
246,1380,1.0,1193
274,5329,3.0,4394
4,608,3.0,566
137,1411,1.5,1223
379,595,4.0,557
107,1097,5.0,951
351,55282,4.5,8142
291,8132,4.0,6047
576,2804,4.0,2391
49,608,4.0,566
32,1721,4.0,1471
194,235,5.0,220
598,27773,4.0,9001
569,520,1.5,495
90,337,1.5,321
598,3701,3.0,3125
433,1393,3.5,1206
545,1990,4.0,1676
317,3283,4.5,2795
159,3608,1.0,3049
176,648,4.0,594
268,32,4.0,31
121,60069,5.0,8882
42,575,5.0,541
40,1569,2.0,1338
151,57669,4.0,8386
380,30810,2.0,9409
356,5445,4.0,4476
586,3418,5.0,2892
35,318,4.0,302
368,785,3.5,692
595,113280,4.0,7209
216,2082,2.0,1762
607,4720,4.5,3952
605,3148,4.0,2690
220,923,4.5,804
413,2692,5.0,2286
124,1590,2.0,1355
103,539,4.0,513
479,4508,3.5,3797
201,2716,4.0,2310
231,7366,3.0,5759
379,95182,2.0,9256
488,2288,3.0,1938
159,1909,1.0,1598
291,130576,2.0,9634
290,102007,3.0,3133
331,1573,4.0,1342
36,457,4.0,436
598,3148,3.0,2690
191,292,4.0,276
121,71535,4.5,4860
90,2641,3.5,2247
176,42002,4.0,6495
447,67361,2.0,1544
176,111759,4.0,7021
598,2012,1.5,1698
324,329,3.0,313
609,60471,3.5,8969
67,109374,3.5,6701
312,1274,5.0,1098
572,6586,4.0,5215
379,3624,3.0,3059
43,889,4.0,771
559,120478,3.5,8085
380,6893,4.0,5425
63,2087,3.5,1767
316,288,2.0,272
427,9,2.0,8
306,3004,2.0,2562
368,2427,4.0,2069
156,3752,5.0,3178
231,6586,3.0,5215
78,858,5.0,748
26,480,4.0,456
392,750,5.0,669
274,1354,2.0,1170
390,5541,3.0,4560
521,6283,4.0,5019
138,8360,2.0,6130
49,914,3.0,795
155,1965,4.0,1652
351,541,4.5,515
61,1645,5.0,1405
168,5574,3.5,4579
319,1013,3.5,879
598,51024,2.0,7605
61,159093,3.5,9066
38,1967,4.0,1654
26,969,4.0,843
439,307,4.0,291
216,2413,3.0,2055
335,2571,5.0,2190
515,4321,3.0,3639
589,3421,3.5,2894
67,88163,4.0,8157
89,1116,4.0,964
589,1894,3.0,1590
413,7254,4.0,5692
304,8528,4.0,6204
216,3524,3.0,2980
139,1682,4.0,1440
88,93326,2.0,9010
312,5378,4.0,4423
306,4228,0.5,3571
499,1476,4.0,1272
26,1262,5.0,1086
56,3901,3.0,3303
413,49132,3.5,7409
451,4571,4.0,3837
304,122900,3.5,8340
183,158035,3.5,8824
234,356,5.0,340
356,30793,3.0,9407
136,3742,4.0,3170
464,593,5.0,555
274,3468,5.0,2938
90,5438,3.0,4470
228,236,5.0,221
159,93,1.0,89
409,1220,4.0,1043
81,344,3.5,328
598,6166,1.5,4949
598,7019,2.0,5513
469,454,3.0,433
589,1375,3.5,1188
88,7297,3.5,5712
165,3052,3.5,2605
413,47629,4.0,7186
74,1275,3.5,1099
380,5377,5.0,4422
413,55768,2.5,8193
533,4896,4.0,4093
400,53125,3.5,7862
44,4734,5.0,3965
75,56782,3.5,8286
41,3255,3.0,2770
306,3005,3.5,2563
598,53125,2.5,7862
370,2395,5.0,2037
355,58162,3.5,8437
17,160438,3.0,9215
281,1954,4.0,1641
88,121781,5.0,8238
527,58559,5.0,8499
311,1289,5.0,1113
231,8947,2.0,6403
18,2491,4.0,2120
19,5693,4.0,4667
118,63082,5.0,9352
235,2598,1.0,2213
551,2720,0.5,2314
62,5481,2.5,4511
413,782,2.0,689
554,4000,3.0,3392
67,2478,4.0,2112
598,1214,5.0,1037
563,88405,5.0,8182
609,111663,3.5,7012
27,7649,2.0,5857
417,1247,4.5,1070
476,60756,4.0,9060
65,7293,4.5,5710
444,6378,3.5,5089
566,143367,4.5,6880
61,4223,4.5,3566
5,475,4.0,451
3,910,5.0,791
468,1037,1.0,899
85,3793,4.0,3217
56,2023,3.0,1709
223,2100,5.0,1780
297,2671,0.5,2271
124,54286,2.5,8029
342,527,5.0,501
473,2357,4.5,2001
390,329,2.0,313
579,33493,5.0,649
524,3397,3.0,2874
311,5451,4.0,4482
296,587,1.0,550
331,3033,3.0,2588
248,8644,4.0,6264
297,149352,0.5,7612
316,4306,4.0,3628
181,3702,3.5,3126
491,61,4.0,65
452,3752,3.0,3178
176,3717,3.0,3141
473,8771,3.0,6309
386,27831,3.0,9028
435,158,3.0,146
579,1193,4.0,1017
383,435,1.0,414
379,3301,3.0,2808
381,1907,4.5,1597
38,1210,5.0,1033
287,1032,4.0,894
579,6985,2.5,5484
293,2109,3.0,1789
418,5152,2.0,4283
364,115149,4.0,7462
72,112788,2.5,7148
198,3362,4.0,2849
508,6093,2.5,4913
602,3422,4.0,2895
329,6377,4.5,5088
589,1212,4.5,1035
3,1597,1.0,1362
65,7027,4.0,5521
461,162414,5.0,9498
566,59315,3.0,8706
73,2966,3.5,2526
214,63082,4.5,9352
607,7254,4.0,5692
155,2247,3.0,1901
563,8641,4.5,6262
304,34048,3.5,1104
488,805,3.5,709
413,2430,2.0,2072
526,4508,3.0,3797
67,4019,4.0,3409
488,6550,0.5,5182
40,3408,3.0,2882
427,1073,3.5,930
605,8501,4.0,6194
427,2137,3.0,1817
564,356,4.0,340
526,4836,4.0,4052
473,7944,3.0,5982
116,224,4.0,210
596,1957,4.0,1644
315,3535,3.5,2990
489,56367,3.5,8255
240,4973,5.0,4158
317,3438,3.5,2911
204,4896,4.5,4093
379,18,4.0,17
447,6016,5.0,4873
65,6807,3.5,5369
599,2089,3.0,1769
110,1036,2.0,898
233,4085,3.0,3463
559,3825,2.5,3244
447,4502,1.0,3791
18,2255,2.0,1911
599,2804,3.0,2391
600,1193,4.0,1017
83,1374,3.0,1187
481,2124,4.0,1804
138,76093,2.0,6631
278,8874,3.5,6369
170,1265,3.0,1089
297,61255,1.5,9127
297,67799,0.5,1924
105,41566,3.5,6325
77,377,3.5,361
599,3752,3.5,3178
170,766,3.0,680
75,260,4.0,245
41,1580,4.0,1345
479,47099,3.5,7133
176,1732,3.0,1480
3,3317,4.0,2821
336,724,5.0,648
40,68157,4.0,2232
152,8528,0.5,6204
576,1304,3.0,1127
222,2840,3.0,2422
602,2240,4.0,1896
274,5723,5.0,4684
527,49530,2.5,7457
437,5675,1.0,4656
589,3363,3.5,2850
121,70,4.5,68
20,53972,3.0,7994
589,36,3.5,35
598,191,1.5,178
273,1704,4.0,1460
200,1196,5.0,1019
90,185,2.0,172
483,2291,4.5,1941
390,587,3.0,550
447,7247,5.0,5689
22,293,4.0,277
152,2858,3.0,2433
533,59103,4.0,8641
367,3768,1.0,3192
598,782,2.5,689
590,2906,1.0,2479
102,1258,4.0,1081
488,1204,3.0,1027
377,69481,4.0,3340
69,2858,4.0,2433
3,1304,3.0,1127
196,296,5.0,280
181,5298,4.0,4367
390,3055,4.0,2608
593,6639,0.5,5255
247,189333,3.5,8445
181,6188,3.0,4960
218,3745,3.0,3169
505,45880,3.0,6989
407,122904,3.5,8343
312,5349,4.0,4406
311,3702,4.0,3126
62,102445,4.5,3502
460,2571,0.5,2190
431,48696,3.0,7337
50,2356,3.5,1999
595,31658,5.0,9546
27,4226,3.5,3569
220,2009,4.0,1695
90,3275,4.5,2789
371,21,3.0,20
264,1727,3.0,1475
447,3536,4.0,2991
468,2985,3.0,2545
561,93840,5.0,9103
286,29,4.5,28
90,1704,3.0,1460
329,2054,3.0,1737
451,2115,5.0,1795
427,296,4.5,280
215,497,4.0,472
373,588,3.0,551
287,3608,3.5,3049
55,47,5.0,45
413,6832,4.0,5384
329,5952,4.0,4824
452,4025,4.0,3415
508,2161,3.0,1839
317,90746,4.0,8416
447,69481,4.0,3340
595,44191,3.5,6751
32,1487,3.0,1279
317,35836,3.5,2621
379,1760,2.5,1498
219,2011,4.5,1697
248,152077,4.0,7965
0,2115,5.0,1795
598,68952,2.5,2889
178,736,5.0,660
593,7373,0.5,5765
609,6156,3.5,4943
306,1729,4.0,1477
474,89745,4.0,8304
524,47999,4.0,7246
0,1097,5.0,951
231,49396,3.5,7448
28,104841,4.0,5172
542,101765,5.0,2935
598,1663,2.5,1423
413,5955,3.5,4827
131,410,3.0,389
139,4369,3.0,3674
9,61250,2.5,9125
281,6377,5.0,5088
325,63082,4.5,9352
598,121231,3.5,8186
488,5378,0.5,4423
516,3967,4.5,3361
577,52668,4.0,7812
473,1597,3.0,1362
121,8874,5.0,6369
418,288,1.5,272
218,593,4.5,555
253,836,3.5,732
605,52722,2.0,7820
433,3753,2.5,3177
413,8587,3.5,6232
18,2716,4.0,2310
75,6377,0.5,5088
593,2985,4.5,2545
128,1358,0.5,1174
103,360,3.0,344
473,708,4.5,637
447,432,3.0,411
524,97225,3.5,9551
595,40870,3.5,6037
407,116797,4.0,7640
99,237,4.0,223
447,145839,2.5,7178
273,3968,3.5,3362
386,6281,3.5,5018
447,185,2.5,172
90,3826,3.5,3245
413,2746,4.0,2340
461,3101,1.0,2652
181,1645,4.5,1405
437,6322,4.0,5050
447,89305,4.0,8264
473,7153,5.0,5628
201,50,4.0,48
429,6333,4.0,5058
302,2640,5.0,2246
317,138036,3.0,5466
289,3104,4.0,2655
355,41569,2.5,6328
230,1036,5.0,898
479,4718,1.5,3950
379,71535,3.0,4860
449,1387,5.0,1200
364,63131,2.0,9358
370,26662,4.5,8741
418,4995,3.5,4178
437,393,2.0,377
599,5585,3.0,4589
176,3916,3.5,3315
248,104211,3.5,4794
62,50872,2.5,7594
51,52973,4.5,7842
198,1265,4.0,1089
474,329,5.0,313
338,39183,4.5,5108
108,296,5.0,280
571,1220,2.0,1043
274,2470,2.0,2104
187,3097,5.0,2648
279,5299,3.0,4368
413,46723,4.0,7082
16,4571,4.0,3837
297,52245,0.5,7757
82,8874,3.0,6369
494,91658,5.0,8580
524,122886,4.0,8333
134,65,1.0,63
165,4011,4.5,3402
18,1291,5.0,1114
570,1350,5.0,1166
250,1197,5.0,1020
533,103249,4.0,4130
67,3114,3.0,2665
57,150,4.0,138
248,89,3.5,86
592,1197,1.5,1020
128,31658,4.0,9546
508,84847,4.5,7740
413,31,3.0,30
297,780,2.5,687
199,62299,3.5,9235
279,51662,3.5,7693
447,84392,3.0,7686
56,994,4.0,861
409,1132,4.0,980
463,5254,2.5,4335
90,4306,5.0,3628
360,8360,3.5,6130
77,165,3.0,153
297,8937,3.0,6396
338,31410,5.0,9510
212,5479,4.0,4509
526,2742,1.0,7066
476,64231,3.0,9524
197,912,5.0,793
252,6985,4.0,5484
15,1276,4.0,1100
413,3114,5.0,2665
231,1270,3.0,1094
131,46976,4.0,7120
67,1097,1.5,951
239,419,3.0,398
67,4487,4.0,3779
554,3525,4.0,2981
197,1645,5.0,1405
479,5265,4.5,4340
569,1393,3.5,1206
176,260,2.5,245
496,608,4.5,566
67,8784,4.5,6317
67,3253,4.5,2767
229,6537,1.5,5171
482,4995,4.5,4178
566,122918,3.5,8347
50,54286,1.5,8029
453,27604,3.0,8943
38,3362,5.0,2849
459,2359,4.0,2002
473,2186,4.5,1863
121,33004,4.5,222
368,1298,4.0,1121
388,62,5.0,60
65,1197,4.0,1020
451,2531,4.0,2155
595,85414,3.5,7810
409,4062,4.0,3441
181,2355,3.5,1998
287,2918,3.5,2487
609,3826,3.0,3245
165,54001,4.5,7999
124,27482,4.5,8919
606,2716,4.0,2310
61,4993,5.0,4176
602,4784,3.0,4005
355,2248,4.5,1902
604,6593,2.5,5220
413,4572,3.0,3838
563,8807,4.0,6334
366,4155,4.0,3516
242,377,5.0,361
578,2053,3.0,1736
46,88405,1.0,8182
6,5459,3.0,4490
297,85401,2.5,7807
255,135887,4.5,4034
64,527,4.0,501
313,552,2.0,526
473,7303,3.5,5716
222,344,1.0,328
413,3977,4.0,3369
533,2953,3.5,2517
259,7387,2.5,5777
483,919,5.0,800
121,19,3.5,18
289,326,4.0,310
445,265,4.0,249
437,5010,4.5,4186
438,7153,5.0,5628
589,926,4.0,807
588,235,4.0,220
248,1,4.0,0
361,81417,3.0,7332
231,8917,3.5,6384
473,5375,3.0,4421
211,1196,3.5,1019
198,5349,3.0,4406
599,3897,3.5,3299
468,3503,4.0,2963
67,34150,3.5,1195
600,1721,4.0,1471
32,296,5.0,280
386,55280,3.5,8141
473,8987,3.0,6440
476,3429,4.0,2902
195,4963,3.5,4148
569,1200,4.0,1023
566,155288,3.5,8305
287,54503,3.0,8045
329,26528,4.0,8701
468,1262,5.0,1086
263,5952,4.5,4824
609,2403,4.5,2045
473,1221,5.0,1044
164,5481,3.0,4511
63,3809,4.0,3230
248,72378,3.0,5388
306,5255,2.5,4336
533,37830,4.0,4226
429,3259,2.0,2780
579,356,4.0,340
97,177765,5.0,7081
63,6870,3.5,5405
494,588,4.0,551
73,8183,3.5,6066
297,8636,2.5,6259
473,986,4.0,855
316,7156,5.0,5631
447,45221,2.0,6907
329,802,2.5,706
599,374,3.0,358
88,915,2.0,796
231,72129,3.0,5221
386,327,2.5,311
540,367,2.0,351
88,2324,4.5,1970
598,7192,3.0,5660
67,838,3.5,734
233,2005,4.0,1691
67,7004,3.5,5500
245,7099,4.5,5587
200,2694,4.0,2288
447,41569,4.0,6328
599,3256,2.5,2771
598,569,1.0,538
317,90600,3.0,8405
423,32587,3.0,9693
390,3266,5.0,7420
199,736,2.0,660
606,3156,2.0,2695
338,92259,4.5,8761
56,3507,4.0,2967
9,81847,3.5,7402
67,6755,1.5,5330
427,1500,3.0,1289
279,48516,5.0,7315
18,2672,3.0,2272
329,1449,3.0,1255
176,1029,4.0,891
386,5046,2.5,4209
461,4967,4.0,4152
259,3317,3.5,2821
413,368,4.0,352
526,1994,4.0,1680
438,98809,3.5,480
413,66934,4.0,1211
388,832,5.0,729
599,596,2.5,558
306,780,2.0,687
329,47,3.0,45
427,535,1.5,509
50,3638,3.5,3072
482,5309,2.5,4378
104,45722,4.0,6970
560,2918,4.0,2487
379,77561,4.0,6844
364,6539,3.5,5173
473,7167,3.0,5642
88,58291,4.5,8448
473,34359,4.0,1360
233,2088,4.0,1768
479,8807,0.5,6334
420,2313,5.0,1961
181,7265,4.5,5703
88,8978,2.5,6432
602,2725,2.0,2319
591,317,4.0,301
248,3753,4.0,3177
562,112552,4.5,7125
602,172,2.0,160
238,4896,4.0,4093
473,943,3.5,823
513,1,4.0,0
476,72226,4.5,5291
586,2144,4.0,1824
177,39183,3.0,5108
273,1370,3.5,1183
447,6711,3.5,5305
337,6874,4.5,5409
5,419,3.0,398
112,3668,5.0,3092
566,180031,4.0,7372
447,7000,2.0,5499
516,2717,1.5,2311
124,7265,5.0,5703
220,8044,4.5,6022
256,5952,3.0,4824
589,431,4.0,410
289,497,4.0,472
533,112138,3.5,7073
102,750,3.5,669
56,1268,3.0,5092
606,1717,5.0,1467
413,47,4.0,45
533,135885,3.0,4032
15,1261,4.0,1084
607,4725,2.5,3957
435,508,4.0,483
16,2028,4.5,1714
28,4980,2.0,4165
353,4344,4.0,3656
598,2540,2.0,2163
279,60293,4.0,8927
324,1199,5.0,1022
155,6297,4.0,5031
225,6659,3.5,5267
287,2150,3.0,1830
523,707,3.0,636
222,3793,4.0,3217
232,8368,3.5,6136
90,6461,3.5,5134
383,4396,1.0,3699
609,303,3.0,287
413,2883,4.0,2457
262,4896,4.0,4093
218,913,4.5,794
355,1265,4.0,1089
231,5064,4.0,4221
330,608,5.0,566
413,1021,1.0,883
233,3877,2.0,3287
579,608,4.0,566
24,116797,5.0,7640
304,93838,5.0,9101
364,61024,5.0,9095
239,296,2.0,280
602,301,4.0,1305
388,786,3.0,693
431,1527,2.5,1308
88,76143,4.5,6637
255,8984,4.0,6437
333,318,3.5,302
42,374,5.0,358
489,6539,3.0,5173
249,345,5.0,329
468,1101,3.0,954
579,34405,5.0,1399
297,106100,2.5,5912
75,81535,4.5,7352
299,1704,3.0,1460
167,953,4.5,833
297,109895,0.5,6781
451,377,4.0,361
304,54736,3.5,8064
451,4963,4.0,4148
289,260,5.0,245
335,2699,3.5,2293
89,82,5.0,80
181,3825,3.0,3244
312,1247,3.0,1070
598,2613,2.0,2224
435,239,3.0,224
346,780,5.0,687
443,586,3.0,549
433,2959,5.0,2521
607,3448,3.5,2921
371,335,4.0,319
221,1831,2.0,1548
201,235,4.0,220
245,293,4.0,277
544,1779,3.0,1514
74,1198,4.5,1021
609,156371,5.0,8424
524,1073,3.5,930
74,2571,1.0,2190
389,2571,4.5,2190
281,4873,4.5,4077
526,1198,5.0,1021
300,231,4.0,216
3,3204,4.0,2736
353,45186,4.0,6901
566,104337,1.5,4883
63,6331,4.5,5056
307,1198,1.0,1021
167,3152,5.0,2692
167,1269,4.5,1093
243,2490,5.0,2119
350,48877,3.5,7364
27,33679,2.0,792
413,68954,4.0,2891
231,39231,3.0,5135
280,2329,4.0,1974
155,1179,5.0,1005
463,74727,5.0,6487
386,1244,4.5,1067
571,1610,5.0,1375
596,1956,5.0,1643
473,8232,3.5,6086
494,142488,5.0,6748
427,5283,3.0,4354
559,3253,3.5,2767
297,58655,2.0,8521
598,93838,3.0,9101
273,79008,4.0,7024
433,2012,3.5,1698
57,161,4.0,149
521,87306,4.5,8050
433,8665,4.0,6270
297,8810,2.0,6337
181,1127,0.5,973
516,945,3.0,825
38,596,3.0,558
394,256,3.0,241
566,6291,3.0,5026
599,6724,3.0,5315
329,79702,5.0,7112
306,52375,3.5,7781
413,477,3.5,453
449,3952,4.0,3347
41,1488,4.0,1280
390,1281,5.0,1105
152,2572,1.0,2191
17,5464,4.0,4495
554,1500,4.0,1289
380,34072,3.5,1128
327,2294,3.5,1944
598,1432,1.5,1243
426,5015,3.5,4191
482,2,4.0,1
465,30793,1.5,9407
18,3355,2.0,2843
287,3708,2.0,3132
329,1222,5.0,1045
413,60074,3.0,8884
607,1603,2.5,1368
482,3275,4.0,2789
607,2161,3.0,1839
197,1690,2.0,1448
98,234,2.0,219
5,466,2.0,442
359,1488,4.0,1280
331,3037,4.0,2592
115,1721,4.0,1471
353,6218,3.5,4979
139,7076,5.0,5567
578,2096,4.0,1776
585,98809,4.5,480
413,597,3.0,559
424,2762,3.5,2353
5,171,3.0,159
598,2329,4.0,1974
178,231,3.0,216
598,2170,1.5,1848
519,59315,5.0,8706
423,593,4.0,555
273,3917,3.5,3316
407,136020,4.0,4133
229,2915,1.0,2484
216,2561,3.0,2182
89,36,4.0,35
231,33166,4.5,382
461,1343,3.5,1159
159,2427,5.0,2069
397,68954,5.0,2891
312,2116,5.0,1796
482,587,3.0,550
262,2081,4.0,1761
473,3270,2.5,2784
152,102125,0.5,3240
506,253,3.0,238
550,1544,2.0,1315
318,364,5.0,348
20,81591,1.0,7360
563,54503,4.0,8045
473,2398,3.5,2040
317,77561,3.0,6844
600,1203,5.0,1026
110,2005,2.0,1691
23,2115,4.0,1795
69,1914,4.0,1603
541,4886,3.5,4087
180,355,2.0,339
607,2542,4.0,2165
50,2321,5.0,1967
600,7361,4.5,5756
579,1250,0.5,1073
602,108,4.0,105
513,128360,3.0,9318
469,736,4.0,660
488,44191,4.0,6751
20,4718,4.5,3950
110,91658,3.5,8580
604,2143,3.0,1823
238,349,4.5,333
371,1610,4.0,1375
562,106100,3.5,5912
181,3986,2.0,3378
447,5523,2.0,4542
473,4019,4.0,3409
482,1210,4.5,1033
194,1912,4.0,1601
306,2122,3.5,1802
104,136445,5.0,4419
216,2535,3.0,2159
538,54259,5.0,8023
313,648,3.0,594
43,1639,5.0,1400
604,2683,4.0,2279
108,457,4.0,436
598,1779,2.5,1514
554,1779,3.0,1514
602,3514,3.0,2974
231,57669,3.5,8386
330,40819,4.0,6025
303,1500,4.0,1289
598,1347,2.5,1163
176,1704,5.0,1460
327,8368,4.0,6136
522,103772,5.0,4499
589,356,5.0,340
479,4899,1.5,4095
484,300,3.0,284
369,4878,4.0,4081
83,551,3.0,525
264,1961,4.0,1648
300,357,2.5,341
41,1036,4.0,898
198,318,4.0,302
199,1210,5.0,1033
31,1036,5.0,898
248,6377,4.0,5088
353,1393,3.5,1206
231,7373,3.5,5765
595,541,4.0,515
447,85367,2.0,7801
215,3555,3.0,3007
94,6367,3.5,5080
306,1544,2.0,1315
195,1259,3.0,1082
456,2490,4.0,2119
446,532,3.0,506
291,4830,4.0,4047
559,608,4.0,566
273,55118,4.0,8113
216,2344,3.0,1988
395,903,4.5,784
248,122918,4.5,8347
579,736,3.5,660
551,5816,3.5,4743
304,4270,4.5,3604
488,7154,0.5,5629
273,54785,3.5,8074
386,2488,3.5,2118
176,62956,3.0,9331
533,364,4.0,348
53,161,3.0,149
598,1459,1.5,1261
437,1513,1.5,1298
274,3108,5.0,2659
447,97304,4.0,9567
89,1034,5.0,900
351,1894,3.0,1590
447,3977,2.0,3369
3,4381,3.0,3685
607,7153,4.0,5628
586,2006,4.0,1692
109,27773,4.0,9001
231,7445,3.5,5794
297,3285,2.0,2797
413,704,2.0,634
602,1244,5.0,1067
569,3044,2.5,2599
248,59900,4.0,8853
585,130520,4.5,9625
598,73808,3.0,6103
602,848,1.0,745
135,227,3.0,212
238,1213,5.0,1036
390,2357,4.0,2001
491,1407,5.0,1219
609,76091,5.0,6630
148,1580,2.0,1345
219,858,5.0,748
280,2858,3.5,2433
549,68954,4.5,2891
447,8361,2.0,6131
345,6874,4.0,5409
407,4649,3.5,3900
198,56782,4.0,8286
317,1022,2.5,884
50,1079,5.0,933
273,44731,2.0,6834
542,2378,5.0,2021
248,1178,4.0,1004
473,454,4.0,433
27,71106,2.5,4575
198,1441,1.0,1249
287,2033,3.0,1717
45,110,5.0,106
486,4878,4.0,4081
542,2959,5.0,2521
381,6365,4.0,5078
92,593,5.0,555
579,2827,3.5,2413
248,98809,4.5,480
83,915,3.0,796
262,2770,2.0,2361
384,500,3.0,475
386,2174,2.0,1851
247,53125,4.0,7862
88,946,0.5,826
408,3752,3.0,3178
